price_total,address,area_sqft,latitude,longitude,bhk,bathrooms,balcony,status,transaction,furnishing,property_type,price_per_sqft,city,source
4750000,"b block omproperties, Sector 62, Noida, Delhi NCR",900,28.6212655,77.364423,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,5277.777778,Noida,original
9000000,"Sector 74, Gurgaon, Sector 74, Gurgaon, Delhi NCR",1406,28.4168,77.0118275,2,2,2,Ready to Move,New Property,Semi-Furnished,Flat,6401.13798,Gurgaon,original
30000000,"A Block, Sector 61 Block A, Noida, Delhi NCR",4000,28.596738,77.364403,8,6,6,Ready to Move,Resale,Semi-Furnished,Flat,7500,Noida,original
18500000,"South City 1, Gurgaon, Delhi NCR",2100,28.4570251,77.0646805,3,3,3,Ready to Move,New Property,Semi-Furnished,Flat,8809.52381,Gurgaon,original
27000000,"Dwarka Sector 22, New Delhi, Sector 22 Dwarka, New Delhi - Dwarka, Delhi NCR",2850,28.5572623,77.06181443,5,4,6,Ready to Move,Resale,Semi-Furnished,Flat,9473.684211,New Delhi,original
45000000,"DLF City Phase 1, Gurgaon, Delhi NCR",5100,28.47293472,77.09846497,4,4,4,Ready to Move,New Property,Semi-Furnished,Flat,8823.529412,Gurgaon,original
5700000,"Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",1250,28.64934731,77.36962891,3,2,1,Ready to Move,Resale,Semi-Furnished,Flat,4560,Ghaziabad,original
5000000,"Palam Vihar, Road, Gurgaon, Palam Vihar, Gurgaon, Delhi NCR",1070,28.5080324,77.0336072,2,2,1,Ready to Move,New Property,Unfurnished,Flat,4672.897196,Gurgaon,original
14000000,"f 40, Patel Nagar West, New Delhi - West, Delhi NCR",2500,28.65242958,77.1643219,5,3,2,Ready to Move,Resale,Semi-Furnished,Flat,5600,New Delhi,original
31900000,"sector 49 Gurgaon, Sohna Road, Gurgaon, Delhi NCR",3557,28.414266,77.04630638,5,6,5,Ready to Move,Resale,Semi-Furnished,Flat,8968.231656,Gurgaon,original
7300000,"Sector 78, Noida, Sector 78, Noida, Delhi NCR",1250,28.562957,77.38698789,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,5840,Noida,original
8500000,"Sector 75, Noida, Sector 75, Noida, Delhi NCR",1495,28.57453948,77.3846452,3,2,4,Ready to Move,Resale,Semi-Furnished,Flat,5685.618729,Noida,original
7500000,"vasundhara, Vasundhara, Ghaziabad, Delhi NCR",1850,28.66755899,77.38608,3,3,3,Ready to Move,New Property,Semi-Furnished,Flat,4054.054054,Ghaziabad,original
49500000,"6 BHK Villa with 1 BHK in Basement Park Facing Very Nice Location, Sector 57, Gurgaon, Delhi NCR",4800,28.42155457,77.07806396,6,6,4,Ready to Move,Resale,Semi-Furnished,Flat,10312.5,Gurgaon,original
11000000,"Sector 21D, Faridabad, Delhi NCR",2500,28.417927,77.289035,3,3,3,Ready to Move,New Property,Unfurnished,Flat,4400,Faridabad,original
3220000,"Yamuna Expressway, Greater Noida, Tech Zone, Greater Noida, Delhi NCR",990,28.309616,77.55859,2,2,2,Ready to Move,New Property,Semi-Furnished,Flat,3252.525253,Greater Noida,original
11700000,"34., Ardee City, Gurgaon, Delhi NCR",1800,28.4412025,77.0785644,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,6500,Gurgaon,original
4700000,"km06, Sector 134, Noida, Delhi NCR",1220,28.503952,77.384451,3,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,3852.459016,Noida,original
11000000,"South City 1, Gurgaon, South City 1 Block C, Gurgaon, Delhi NCR",1200,28.46148491,77.06513214,2,2,2,Ready to Move,Resale,Unfurnished,Flat,9166.666667,Gurgaon,original
9200000,"92lac, Sector 46 Gurgaon, Sector 46, Gurgaon, Delhi NCR",1500,28.4358404,77.0582564,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,6133.333333,Gurgaon,original
60000000,"Sushant Lok 1, Sushant Lok 1 Block C, Gurgaon, Delhi NCR",5000,28.42106466,77.09981426,8,8,2,Ready to Move,Resale,Semi-Furnished,Flat,12000,Gurgaon,original
11500000,"Nirvana Country, Gurgaon, Nirvana Country, Gurgaon, Delhi NCR",1877,28.414627,77.060127,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,6126.798082,Gurgaon,original
5500000,"Sector 45, Noida, Sector 45, Noida, Delhi NCR",1140,28.548787,77.346032,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,4824.561404,Noida,original
15000000,"Sector 74, Gurgaon, Delhi NCR",2018,28.4168,77.0118275,3,3,2,Under Construction,New Property,Semi-Furnished,Flat,7433.102081,Gurgaon,original
8500000,"Palam Vihar, Gurgaon, Palam Vihar, Gurgaon, Delhi NCR",1200,28.50042532,77.00773017,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,7083.333333,Gurgaon,original
3500000,"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",1075,28.309616,77.55859,2,2,2,Ready to Move,New Property,Semi-Furnished,Individual House,3255.813953,Greater Noida,original
3040000,"noida extension sector 16, Greater Noida West, Noida, Delhi NCR",950,28.60595894,77.44451141,2,2,3,Ready to Move,New Property,Furnished,Flat,3200,Noida,original
14500000,"Gurgaon, Sector 57, Gurgaon, Delhi NCR",2500,28.4215541,77.0780609,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,5800,Gurgaon,original
6000000,"Mahurali, Ghaziabad, Mahurali, Ghaziabad, Delhi NCR",1855,28.664055,77.488692,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,3234.501348,Ghaziabad,original
3200000,"Rajendra Park, Gurgaon, Delhi NCR",900,28.4938375,77.0071875,3,2,2,Ready to Move,New Property,Semi-Furnished,Flat,3555.555556,Gurgaon,original
35000000,"DLF City Phase 3, Gurgaon., DLF City Phase 3, Gurgaon, Delhi NCR",3700,28.494107,77.1033555,5,5,5,Ready to Move,New Property,Semi-Furnished,Flat,9459.459459,Gurgaon,original
8800000,"Sector 88A, Gurgaon, Sector 88A, Gurgaon, Delhi NCR",1463,28.43058099,76.94862,2,2,4,Ready to Move,New Property,Semi-Furnished,Flat,6015.037594,Gurgaon,original
17500000,"Dwarka Sector 10, New Delhi, Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",1800,28.58786562,77.06243953,3,3,4,Ready to Move,Resale,Semi-Furnished,Flat,9722.222222,New Delhi,original
33000000,"DLF City Phase 1, Gurgaon., Block H, Gurgaon, Delhi NCR",3000,28.479102,77.098475,4,5,3,Ready to Move,Resale,Semi-Furnished,Flat,11000,Gurgaon,original
8250000,"Sector 70, Gurgaon, Delhi NCR",1300,28.394708,77.01856,2,2,2,Ready to Move,New Property,Semi-Furnished,Flat,6346.153846,Gurgaon,original
45000000,"DLF City Phase 2, Gurgaon, Cyber City, Gurgaon, Delhi NCR",4000,28.486296,77.08464,4,5,2,Ready to Move,New Property,Semi-Furnished,Flat,11250,Gurgaon,original
14400000,"New Delhi, Sarita Vihar, New Delhi - South, Delhi NCR",1500,28.53350067,77.29290009,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,9600,New Delhi,original
7990000,"00., Shastri Nagar, New Delhi - West, Delhi NCR",1000,28.6700893,77.1817714,3,2,1,Ready to Move,New Property,Unfurnished,Flat,7990,New Delhi,original
13100000,"dwarka sector 22 dwarka new delhi, Sector 22 Dwarka, New Delhi - Dwarka, Delhi NCR",1750,28.55898235,77.0547226,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,7485.714286,New Delhi,original
16000000,"New Delhi, Sarita Vihar, New Delhi - South, Delhi NCR",1700,28.53350067,77.29290009,4,4,3,Ready to Move,Resale,Unfurnished,Flat,9411.764706,New Delhi,original
50000000,"villa, Sector 66, Gurgaon, Delhi NCR",5605,28.3995719,77.06107,4,5,4,Ready to Move,Resale,Semi-Furnished,Flat,8920.606601,Gurgaon,original
8500000,"Zeta 1, Greater Noida, Sector 5 Vasundhara, Ghaziabad, Delhi NCR",1800,28.660923,77.37889862,4,3,1,Ready to Move,Resale,Unfurnished,Flat,4722.222222,Ghaziabad,original
7350000,"Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",1300,28.436305,77.13605,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,5653.846154,Gurgaon,original
5600000,"Sector 45, Noida, Sector 45, Noida, Delhi NCR",1140,28.548787,77.346032,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,4912.280702,Noida,original
8500000,"Sector 1 pocket 3 dwarka delhi., Sector 1 Dwarka, New Delhi - Dwarka, Delhi NCR",1000,28.59341581,77.07931203,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,8500,New Delhi,original
9350000,"123., Sector 65, Gurgaon, Delhi NCR",1020,28.403162,77.0698444,2,2,2,Ready to Move,Resale,Unfurnished,Flat,9166.666667,Gurgaon,original
8500000,"B8 paryatan Vihar vasundhra Enclave Delhi.96, Vasundhara Enclave, New Delhi - East, Delhi NCR",1162,28.60178288,77.312752,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,7314.974182,New Delhi,original
2900000,"Sector 151, Noida, Sector 151, Noida, Delhi NCR",950,28.44497091,77.465759,2,2,2,Ready to Move,New Property,Semi-Furnished,Individual House,3052.631579,Noida,original
8500000,"opposite more market, Sector 56, Gurgaon, Delhi NCR",1100,28.4244375,77.098212,2,2,2,Ready to Move,Resale,Semi-Furnished,Flat,7727.272727,Gurgaon,original
35000000,"A blk, Green Woods City, Gurgaon, Delhi NCR",3600,28.446108,77.062401,4,4,4,Ready to Move,New Property,Unfurnished,Flat,9722.222222,Gurgaon,original
17500000,"Palam Vihar Pocket B, Gurgaon, Delhi NCR",2200,28.505408,77.0331605,4,4,2,Ready to Move,New Property,Furnished,Flat,7954.545455,Gurgaon,original
17200000,"sector 10, Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",1800,28.58786562,77.06243953,3,3,4,Ready to Move,Resale,Semi-Furnished,Flat,9555.555556,New Delhi,original
11000000,"sector 9A near main road, Sector 9A, Gurgaon, Delhi NCR",1550,28.4693116,76.9970214,3,3,2,Ready to Move,New Property,Semi-Furnished,Flat,7096.774194,Gurgaon,original
17500000,"Sector 60, Gurgaon, Sector 60, Gurgaon, Delhi NCR",2045,28.400064,77.0959513,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,8557.457213,Gurgaon,original
11500000,"Vatika Rd, Sector 82, Gurugram, Haryana 122004, Sector 82, Gurgaon, Delhi NCR",1800,28.38980122,76.969342,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,6388.888889,Gurgaon,original
19000000,"topaz 118 ground floor, Sector 65, Gurgaon, Delhi NCR",2000,28.403028,77.075396,4,4,3,Ready to Move,New Property,Semi-Furnished,Flat,9500,Gurgaon,original
3950000,"Gaur City 2, Noida, Uttar Pradesh, Noida Extension, Noida, Delhi NCR",1010,28.605958,77.444512,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,3910.891089,Noida,original
14700000,"Sector 23, Gurgaon, Delhi NCR, Sector 23, Gurgaon, Delhi NCR",2000,28.511259,77.053482,3,3,2,Ready to Move,New Property,Semi-Furnished,Flat,7350,Gurgaon,original
16000000,"Sector - 109, gurugram, haryana., Sector 109, Gurgaon, Delhi NCR",2630,28.51083403,77.003159,4,4,2,Ready to Move,Resale,Semi-Furnished,Flat,6083.65019,Gurgaon,original
22500000,"Godrej woods sector 43, Sector 43, Noida, Delhi NCR",2055,28.55966,77.348,3,3,5,Ready to Move,New Property,Semi-Furnished,Flat,10948.90511,Noida,original
3100000,"Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",935,28.447866,76.98171288,2,2,2,Ready to Move,New Property,Semi-Furnished,Flat,3315.508021,Gurgaon,original
12900000,"Sector 79, Gurgaon, Sector 79, Gurgaon, Delhi NCR",2150,28.3565428,76.9711065,3,3,4,Ready to Move,New Property,Semi-Furnished,Individual House,6000,Gurgaon,original
11500000,"Sector 55, Gurgaon, Delhi NCR",1510,28.425637,77.112182,3,3,2,Ready to Move,New Property,Semi-Furnished,Flat,7615.89404,Gurgaon,original
8110000,"Siddhartha Vihar, Ghaziabad, Siddhartha Vihar, Ghaziabad, Delhi NCR",1690,28.660445,77.404804,3,3,4,Ready to Move,New Property,Unfurnished,Flat,4798.816568,Ghaziabad,original
56500000,"Golf course Extension Road, Gurgaon, Ullahawas, Gurgaon, Delhi NCR",6279,28.412007,77.090871,5,5,4,Ready to Move,New Property,Semi-Furnished,Individual House,8998.248129,Gurgaon,original
29500000,"Golf Course Road, Gurgaon, South City 1, Gurgaon, Delhi NCR",4000,28.45702553,77.06468201,5,5,2,Ready to Move,Resale,Semi-Furnished,Flat,7375,Gurgaon,original
20500000,"b block, Malviya Nagar, New Delhi - South, Delhi NCR",1750,28.5348305,77.2097741,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,11714.28571,New Delhi,original
7600000,"ACE Parkkway Plot No- SC-01/B-8, Sector-150, Noida, UP-201310, Sector 150, Noida, Delhi NCR",1395,28.432272,77.481657,3,2,5,Ready to Move,New Property,Semi-Furnished,Flat,5448.028674,Noida,original
23400000,"sector 65, Golf course Extension Road, Gurgaon, Delhi NCR",2910,28.40159389,77.10898342,3,4,4,Ready to Move,Resale,Semi-Furnished,Flat,8041.237113,Gurgaon,original
21200000,"Sector 150, Noida, Uttar Pradesh 201310, Sector 150, Noida, Delhi NCR",3400,28.422337,77.490273,4,5,3,Ready to Move,New Property,Semi-Furnished,Individual House,6235.294118,Noida,original
18500000,"Carterpuri Rd, Palam Vihar, Gurugram, Delhi NCR, Palam Vihar Pocket B, Gurgaon, Delhi NCR",2200,28.512962,77.0413523,4,4,2,Ready to Move,New Property,Semi-Furnished,Flat,8409.090909,Gurgaon,original
3300000,"Noida extension., Sector 2, Greater Noida, Delhi NCR",835,28.5814311,77.4528192,2,2,3,Ready to Move,New Property,Furnished,Individual House,3952.095808,Greater Noida,original
16700000,"Dwarka Sector 23, New Delhi, Sector 23 Dwarka, New Delhi - Dwarka, Delhi NCR",1900,28.56307211,77.05372725,3,3,4,Ready to Move,Resale,Semi-Furnished,Flat,8789.473684,New Delhi,original
5600000,"Sohna, Gurgaon, Sohna, Gurgaon, Delhi NCR",1264,28.259375,77.064457,2,2,3,Ready to Move,New Property,Unfurnished,Individual House,4430.379747,Gurgaon,original
14000000,"sec-49, Sohna Road, Gurgaon, Delhi NCR",2085,28.4101769,77.05028394,3,4,3,Ready to Move,Resale,Semi-Furnished,Flat,6714.628297,Gurgaon,original
3850000,"Mahagun Mywoods, Noida Extension, Noida, Delhi NCR",935,28.620768,77.425805,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,4117.647059,Noida,original
5200000,"1040., Noida Extension, Noida, Delhi NCR",1375,28.570765,77.444314,3,2,3,Ready to Move,New Property,Semi-Furnished,Flat,3781.818182,Noida,original
10000000,"New Delhi, Ramesh Nagar, New Delhi - West, Delhi NCR",1000,28.64933586,77.13431549,2,2,2,Ready to Move,Resale,Unfurnished,Flat,10000,New Delhi,original
8300000,"mahavir apartment, Arun Vihar, Noida, Delhi NCR",1325,28.56657791,77.34102631,3,2,4,Ready to Move,Resale,Unfurnished,Flat,6264.150943,Noida,original
24000000,"Sector 49 Block B, Noida, Delhi NCR",2200,28.563797,77.36688232,2,2,1,Ready to Move,Resale,Furnished,Flat,10909.09091,Noida,original
8650000,"Sector 70, Noida, Sector 70, Noida, Delhi NCR",1839,28.594127,77.38197233,4,3,4,Ready to Move,New Property,Semi-Furnished,Individual House,4703.643284,Noida,original
26000000,"Plot No. 135 and 136, Nirvana Country, Gurgaon, Delhi NCR",3240,28.4152731,77.0657256,4,4,3,Ready to Move,New Property,Semi-Furnished,Individual House,8024.691358,Gurgaon,original
17000000,"Sector 61, Gurgaon, Ullahawas, Gurgaon, Delhi NCR",1990,28.414762,77.091933,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,8542.713568,Gurgaon,original
14500000,"sector-13 pkt-B Dwarka, Sector 13 Dwarka, New Delhi - Dwarka, Delhi NCR",1650,28.6016823,77.03193279,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,8787.878788,New Delhi,original
29000000,"Sector 78 Noida, Uttar Pradesh 201304, Sector 78, Noida, Delhi NCR",3430,28.56275245,77.38241708,4,5,5,Ready to Move,Resale,Semi-Furnished,Flat,8454.810496,Noida,original
2400000,"Sector 93, Gurgaon, Sector 93, Gurgaon, Delhi NCR",743,28.410149,76.931791,2,2,2,Ready to Move,New Property,Semi-Furnished,Flat,3230.148048,Gurgaon,original
27500000,"C blk, Mansarover Garden, New Delhi - West, Delhi NCR",2600,28.64316559,77.13326263,4,4,4,Ready to Move,New Property,Semi-Furnished,Flat,10576.92308,New Delhi,original
32500000,"Malibu Town, Gurgaon, Delhi NCR",3800,28.422711,77.04556,4,4,2,Ready to Move,New Property,Semi-Furnished,Flat,8552.631579,Gurgaon,original
4550000,"GH 03, Sector 1, Greater Noida, West, near Balak Inter College, Sector 1, Noida, Uttar Pradesh 201306, Sector 1, Greater Noida, Delhi NCR",1193,28.56681643,77.44775161,2,3,2,Ready to Move,Resale,Semi-Furnished,Flat,3813.914501,Greater Noida,original
14000000,"Palam Vihar, Gurgaon, Delhi NCR",1980,28.5080324,77.0336072,3,3,2,Ready to Move,New Property,Semi-Furnished,Individual House,7070.707071,Gurgaon,original
19400000,"Dwarka Sector 12, New Delhi, Sector 12 Dwarka, New Delhi - Dwarka, Delhi NCR",2100,28.5946485,77.0422004,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,9238.095238,New Delhi,original
12000000,"second floor, Vasundhara Enclave, New Delhi - East, Delhi NCR",1450,28.59839322,77.31925845,3,2,2,Ready to Move,Resale,Semi-Furnished,Flat,8275.862069,New Delhi,original
7800000,"Near Kapashera Border, Sector 21 Surya Vihar-, Gurgaon, Delhi NCR",1130,28.51767159,77.07597351,2,2,2,Ready to Move,Resale,Unfurnished,Individual House,6902.654867,Gurgaon,original
15000000,"Sector 110A, Gurgaon, Sector 110A, Gurgaon, Delhi NCR",2397,28.513139,77.025952,4,4,4,Ready to Move,Resale,Semi-Furnished,Flat,6257.822278,Gurgaon,original
8200000,"Sector 82, Gurgaon, Delhi NCR",1430,28.392329,76.957142,3,3,2,Ready to Move,Resale,Semi-Furnished,Flat,5734.265734,Gurgaon,original
18900000,"Golf course Extension Road, Gurgaon, Golf course Extension Road, Gurgaon, Delhi NCR",2319,28.40159389,77.10898342,3,3,5,Ready to Move,Resale,Semi-Furnished,Flat,8150.064683,Gurgaon,original
10000000,"107., Sector 107, Noida, Delhi NCR",1647,28.54291259,77.37203149,3,4,3,Ready to Move,Resale,Semi-Furnished,Flat,6071.645416,Noida,original
6000000,"Sector 22, Sector 22 Rohini, New Delhi - Rohini, Delhi NCR",800,28.71837234,77.06100464,3,2,1,Ready to Move,Resale,Furnished,Flat,7500,New Delhi,original
14000000,"Aggarwal properties., Sector 21C, Faridabad, Delhi NCR",2850,28.4303503,77.2956126,4,4,2,Ready to Move,New Property,Semi-Furnished,Flat,4912.280702,Faridabad,original
4400000,"Sector 92, Gurgaon, Delhi NCR",1000,28.41583071,76.914496,2,2,3,Ready to Move,Resale,Semi-Furnished,Flat,4400,Gurgaon,original
5500000,"Phi 2, Greater Noida, Phi 2, Greater Noida, Delhi NCR",1265,28.47962612,77.53229566,3,3,3,Ready to Move,Resale,Semi-Furnished,Flat,4347.826087,Greater Noida,original
3000000,"NH 24, Ghaziabad, Wave City, Ghaziabad, Delhi NCR",940,28.66437149,77.48879242,2,2,2,Ready to Move,Resale,Unfurnished,Flat,3191.489362,Ghaziabad,original
2500000,"New Delhi, Mansarover Park, New Delhi - East, Delhi NCR",600,28.68162727,77.29944611,2,2,1,Ready to Move,Resale,Unfurnished,Flat,4166.666667,New Delhi,original
14900000,"Sarita Vihar, New Delhi, Sarita Vihar Pocket A, New Delhi - South, Delhi NCR",1650,28.548726,77.29401963,3,2,3,Ready to Move,Resale,Semi-Furnished,Flat,9030.30303,New Delhi,original
6700000,"BPTP Spacio, Sector-37D, Gurgaon, Sector 37D, Gurgaon, Delhi NCR",1303,28.447972,76.970278,2,2,3,Ready to Move,Resale,Semi-Furnished,Individual House,5141.980046,Gurgaon,original
10300000,"Sector 56, Gurgaon, Sector 56 Block E, Gurgaon, Delhi NCR",1600,28.41784927,77.09385957,3,2,2,Ready to Move,Resale,Semi-Furnished,Individual House,6437.5,Gurgaon,original
40500000,"D Block, Sector 48 Block D, Noida, Delhi NCR",7000,28.553892,77.3696455,9,9,9,Ready to Move,Resale,Unfurnished,Flat,5785.714286,Noida,original
5600000,"modern homes sainik colony, Sainik Colony, Faridabad, Delhi NCR",1200,28.398028,77.2752245,3,2,2,Ready to Move,New Property,Semi-Furnished,Individual House,4666.666667,Faridabad,original
17000000,"Sohna Road, Gurgaon, Sohna Road, Gurgaon, Delhi NCR",2061,28.414266,77.04630638,3,4,3,Ready to Move,Resale,Semi-Furnished,Flat,8248.423096,Gurgaon,original
5600000,"01., Vikaspuri Block J, New Delhi - West, Delhi NCR",785,28.6443074,77.0802585,2,2,1,Ready to Move,Resale,Semi-Furnished,Flat,7133.757962,New Delhi,original
16400000,"Sector 70A, Gurgaon, Sector 70A, Gurgaon, Delhi NCR",2350,28.386248,77.020433,3,4,4,Ready to Move,New Property,Semi-Furnished,Flat,6978.723404,Gurgaon,original
4400000,"Noida Extension, Greater Noida West, Greater Noida, Delhi NCR",1100,28.605958,77.444512,2,2,4,Ready to Move,New Property,Unfurnished,Flat,4000,Greater Noida,original
7510000,"Sector 118, Noida, Delhi NCR",1650,28.580262,77.403976,3,3,3,Ready to Move,New Property,Unfurnished,Flat,4551.515152,Noida,original
25000000,"Sector 27 Gurgaon, Sector 27, Gurgaon, Delhi NCR",2331,28.4652204,77.0913756,4,4,2,Ready to Move,Resale,Semi-Furnished,Flat,10725.01073,Gurgaon,original
17500000,"Sector 13 Rohini, New Delhi - Rohini, Delhi NCR",1400,28.70977974,77.1251297,3,2,1,Ready to Move,Resale,Semi-Furnished,Flat,12500,New Delhi,original
22500000,"press enclave. society flat Saket, Saket, New Delhi - South, Delhi NCR",1800,28.526197,77.20706029,3,3,2,Ready to Move,Resale,Semi-Furnished,Individual House,12500,New Delhi,original
